link;price;title;title_short;annotation
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-bbs-63503510.html;21999;New! Комплект дисков BBS;BBS;"8.0x17"", 4x100.00, 4x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-lexus-64214167.html;27999;Комплект дисков Lexus;Lexus;"8.0x18"", 5x114.30, ET35, ЦО 60,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-lexus-64262807.html;22999;Комплект дисков Lexus;Lexus;"7.0x17"", 5x114.30, ET35, ЦО 60,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-64841235.html;26999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"8.5x18"", 5x112.00, ET38, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-64851116.html;21999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-64867336.html;21999;Дип. Shogun A1;Дип. Shogun A1;"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-64874356.html;21999;Дип. Shogun A1;Дип. Shogun A1;"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-64914436.html;26999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-64261170.html;17999;Комплект дисков Work Emotion T7R;Work Emotion T7R;"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-64356873.html;17999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"7.0x16"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-65459489.html;26999;Комплект дисков XXR 527;XXR 527;"9.5/10.5x18"", 5x100.00, 5x114.30, ET30/18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-62486182.html;32999;Комплект дисков Vossen VFS2;Vossen VFS2;"8.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-cr2p-62602089.html;26999;Комплект дисков Work Emotion CR2P;Work Emotion CR2P;"8.5x18"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-novye-toyota-lc-prado-150-r18-6x139-7-new-restajling-53409988.html;26999;NEW! Новые =Toyota-LC-Prado-150= R18 6x139,7 *NEW Рестайлинг*;=Toyota-LC-Prado-150= R18 6x139,7 * Рестайлинг*;"7.5x18"", 6x139.70, ET30, ЦО 106,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-55276642.html;21999;Комплект дисков XXR 527;XXR 527;"9.0x17"", 4x100.00, 4x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-56328117.html;18999;Комплект дисков XXR 527;XXR 527;"7.0x16"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-59311365.html;20999;Комплект дисков;;"7.5x17"", 4x100.00, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-61601082.html;21999;Комплект дисков Rays te37;Rays te37;"8.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cvt-62491480.html;21999;Комплект дисков Vossen CVT;Vossen CVT;"7.5x17"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-t7r-62675250.html;26999;New! Work T7R;Work T7R;"9.5x18"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-62906936.html;26999;Комплект дисков XXR 527;XXR 527;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-62907449.html;21999;Комплект дисков Weds;Weds;"8.0/9.0x17"", 5x100.00, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-63338468.html;26999;Дип. Shogun A1;Дип. Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-50239291.html;21999;Комплект дисков Vossen CV3;Vossen CV3;"8.0x17"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-ce28-53068322.html;21999;Комплект дисков Rays CE28;Rays CE28;"9.0x17"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-prodrive-gc-05f-55388581.html;21999;New! Prodrive GC-05F;Prodrive GC-05F;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-55829327.html;21999;Комплект дисков Weds;Weds;"9.0x17"", 5x100.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-cr2p-55865157.html;25999;Комплект дисков Work Emotion CR2P;Work Emotion CR2P;"8.5x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-57632900.html;21999;Комплект дисков Weds;Weds;"9.0x17"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-61771132.html;21999;Комплект дисков Weds;Weds;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-vossen-cv3-62819232.html;21999;New! Комплект Vossen CV3;Vossen CV3;"8.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-rota-rays-te37-62907255.html;21999;New! Комплект Rota Rays te37;Rota Rays te37;"8.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-bronza-shogun-a1-63246225.html;26999;Дип. Бронза. Shogun A1;Дип. Бронза. Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-raznoshirokie-bmw-64826271.html;31999;Комплект дисков Разноширокие BMW;Разноширокие BMW;"8.5/9.5x19"", 5x120.00, ET28/30, ЦО 72,6мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-56318071.html;17999;Комплект дисков Rays te37;Rays te37;"7.0x16"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-56318119.html;16999;Комплект дисков Rays te37;Rays te37;"7.0x16"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-xxr-527-56328176.html;17999;New! XXR 527;XXR 527;"7.0x16"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-prodrive-gc-05f-60269562.html;21999;New! Prodrive GC-05F;Prodrive GC-05F;"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-prodrive-gc-05f-60271320.html;21999;New! Prodrive GC-05F;Prodrive GC-05F;"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-62305562.html;32999;Комплект дисков;;"9.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-weds-62333550.html;21999;NEW! Комплект Weds;Weds;"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-63364679.html;17999;Комплект дисков Vossen CV3;Vossen CV3;"7.0x16"", 5x100.00, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65077912.html;26999;Дип. Shogun A1;Дип. Shogun A1;"8.5x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245224.html;31999;Комплект дисков Vossen VFS2;Vossen VFS2;"8.5/9.5x19"", 5x112.00, ET32/33, ЦО 66,5мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-59251090.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-rays-te37-61834394.html;28999;NEW! Rays te37;Rays te37;"8.5x18"", 6x139.70, ET20, ЦО 110,0мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-62305498.html;26999;Комплект дисков;;"9.0x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-work-t7r-62675099.html;27999;NEW! Комплект дисков Work T7R;Work T7R;"8.5x18"", 5x114.30, ET33, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-work-t7r-63199642.html;26999;New! Комплект Work T7R;Work T7R;"8.5/9.5x18"", 5x114.30, ET33/25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-63287776.html;26999;Дип. Shogun A1;Дип. Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-64840544.html;26999;Комплект дисков XXR 527;XXR 527;"9.5x18"", 5x112.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245189.html;27999;Комплект дисков Vossen VFS2;Vossen VFS2;"8.0x18"", 5x112.00, ET35, ЦО 66,5мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-65460475.html;26999;Комплект дисков XXR 527;XXR 527;"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65606974.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"8.5x17"", 5x114.30, ET22, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-65678270.html;21999;Комплект дисков Vossen CV3;Vossen CV3;"8.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-vossen-cv5-57399689.html;20999;New! Комплект дисков Vossen CV5;Vossen CV5;"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-rays-62938655.html;17500;New! Комплект дисков Rays;Rays;"7.0x16"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/weds-2sht-64263242.html;9999;Weds (2шт);Weds (2шт);"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-vfs2-65245199.html;31999;Комплект дисков Vossen VFS2;Vossen VFS2;"8.5x19"", 5x112.00, ET32, ЦО 66,5мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65606940.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"9.5x17"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-shogun-a1-65677230.html;26999;Дип. Shogun A1;Дип. Shogun A1;"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-53068333.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-53108353.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018532.html;17999;Комплект дисков Work Emotion T7R;Work Emotion T7R;"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-54870245.html;26999;New! Shogun A1.;Shogun A1.;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weld-61486048.html;25999;Комплект дисков Weld;Weld;"9.5x18"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-47149014.html;25999;Комплект дисков Weds;Weds;"9.5/10.5x18"", 5x114.30, ET20/25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-sl-51647881.html;17500;Комплект дисков Rays te37 SL;Rays te37 SL;"7.0x16"", 4x100.00, 4x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-toyota-tlc200-51712022.html;30999;Комплект дисков Toyota TLC200;Toyota TLC200;"8.5x20"", 5x150.00, ET60, ЦО 110,0мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040035.html;21999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-53040511.html;21999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"9.0x17"", 5x100.00, 5x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-emotion-t7r-54018512.html;17999;Комплект дисков Work Emotion T7R;Work Emotion T7R;"7.0x16"", 4x98.00, 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-54019773.html;26999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-prodrive-55388391.html;21999;Комплект дисков Prodrive;Prodrive;"9.0x17"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-emotion-cr-kiwami-56175870.html;21999;New! Work Emotion Cr-Kiwami;Work Emotion Cr-Kiwami;"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-weds-59798165.html;26999;Комплект дисков Weds;Weds;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-61430471.html;17500;Комплект дисков Vossen CV3;Vossen CV3;"7.0x16"", 5x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-53210660.html;24999;Комплект дисков Work;Work;"8.5/9.5x18"", 5x100.00, 5x114.30, ET30/20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-53910057.html;26999;Комплект дисков Vossen CV3;Vossen CV3;"8.0x18"", 5x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-work-cr-kai-56242459.html;32999;Комплект дисков Work Cr-Kai;Work Cr-Kai;"8.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-xxr-527-64213882.html;25999;Комплект дисков XXR 527;XXR 527;"9.5x18"", 5x112.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65896974.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"9.5x17"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-xxr-527-65897148.html;26999;New! Комплект дисков XXR 527;XXR 527;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-65904856.html;21999;New! Shogun A1;Shogun A1;"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-65905532.html;21999;New! Shogun A1;Shogun A1;"8.5/9.5x17"", 5x114.30, ET20/12, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-rays-ce28-65927594.html;26999;New! Rays CE28;Rays CE28;"9.5/10.5x18"", 5x100.00, 5x114.30, ET22/35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-rays-ce28-65927605.html;26999;New! Rays CE28;Rays CE28;"10.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-rays-te37-65927734.html;17999;New! Rays te37;Rays te37;"7.0x16"", 4x98.00, 4x100.00, ET31, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-vossen-49604686.html;21999;New! Комплект дисков Vossen;Vossen;"7.5x17"", 5x114.30, ET40, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-vossen-cv3-49729351.html;26999;Комплект дисков Vossen CV3;Vossen CV3;"8.5x18"", 5x114.30, ET33, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-54210404.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-62907208.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x100.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/komplekt-diskov-rays-te37-62907247.html;21999;Комплект дисков Rays te37;Rays te37;"9.0x17"", 5x114.30, ET25, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65897051.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"9.5x17"", 5x100.00, ET18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-65905907.html;21999;New! Shogun A1;Shogun A1;"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-hiper-black-65906671.html;21999;New! Дип. Shogun A1 (Hiper black);Дип. Shogun A1 (Hiper black);"8.5/9.5x17"", 5x114.30, ET22/18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-hiper-black-65906779.html;21999;New! Дип. Shogun A1 (Hiper black);Дип. Shogun A1 (Hiper black);"9.5x17"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-xxr-527-65927200.html;15999;New! Дип XXR 527;Дип XXR 527;"8.25x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-weds-66229493.html;21999;NEW! Комплект дисков Weds;Weds;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-weds-sport-55818185.html;26999;New! Комплект Weds sport;Weds sport;"8.5x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-shogun-a1-62259464.html;27999;New! Shogun A1;Shogun A1;"9.5/10.5x18"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-komplekt-diskov-weds-62333402.html;21999;NEW! Комплект дисков Weds;Weds;"8.0x17"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/dip-bronza-shogun-a1-63246209.html;26999;Дип. Бронза. Shogun A1;Дип. Бронза. Shogun A1;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-work-equip-03-64427956.html;18500;NEW! Work Equip 03;Work Equip 03;"7.5/8.5x16"", 4x100.00, ET18/15, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-xxr-527-65229514.html;15999;New! Дип XXR 527;Дип XXR 527;"8.25x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65897098.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"8.5x17"", 5x100.00, ET22, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-dip-shogun-a1-65897235.html;21999;New! Дип. Shogun A1;Дип. Shogun A1;"8.5x17"", 5x100.00, ET22, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-rays-ce28-65927466.html;26999;New! Rays CE28;Rays CE28;"9.5x18"", 5x100.00, 5x114.30, ET22, ЦО 73,1мм."
https://baza.drom.ru/chita/wheel/disc/new-prodrive-gc-05f-66097566.html;21999;New! Prodrive GC-05F;Prodrive GC-05F;"9.0x17"", 5x114.30, ET30, ЦО 73,1мм."
